,bathroom,bedroom,city,facts,is_for_sale,latitude,list_price,longitude,property_type,size,sold_price,state,street_address,zipcode,zpid
0,2.0,4.0,San Jose,"['Lot: 6,125 sqft', 'Single Family', 'Built in 1900', 'All time views: 341', 'Last sold: Jun 2016 for $600,000', 'Last sale price/sqft: $422', 'Great solar potential', u'Sun Number\u2122:\xa077', '650 sqft basement', 'Attic', 'Cable Ready', 'Ceiling Fan', 'Disability Access', 'Double Pane/Storm Windows', 'Fenced Yard', 'Flooring: Carpet, Hardwood, Laminate, Linoleum / Vinyl, Tile', 'Jetted Tub', 'Lawn', 'Parking: On street', 'RV Parking', 'Storage', 'Transportation', 'Unfinished basement']",False,37.311679,,-121.876659,Single Family,1422,600000.0,CA,1497 Little Orchard St,95110,19683949
0,2.5,2.0,San Jose,"['Lot: 1,307 sqft', 'Townhouse', 'Built in 2009', 'All time views: 3,525', 'HOA Fee: $270/mo', 'Heating: Forced air', 'Last sold: Jun 2016 for $675,000', 'Last sale price/sqft: $407', 'Parking: 506 sqft garage']",False,37.311228,,-121.882067,Townhouse,1660,675000.0,CA,1391 Lick Ave,95110,82957755
0,2.0,2.0,San Jose,"['Condo', 'Built in 2008', 'All time views: 4,649', 'HOA Fee: $519/mo', 'Cooling: Central, Other', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Garage - Attached, 2 spaces', 'Last sold: Jun 2016 for $996,000', 'Last sale price/sqft: $747', 'Candidate for a community solar program', u'Sun Number\u2122:\xa033', 'Barbecue', 'Controlled Access', 'Disability Access', 'Doorman', 'Double Pane/Storm Windows', 'Elevator', 'Fenced Yard', 'Fitness Center', 'Flooring: Carpet, Hardwood, Tile', 'Garden', 'Gated Entry', 'Hot Tub/Spa', 'Patio', 'Pool', 'Security System', 'Sprinkler System', 'Transportation', 'View: City, Mountain']",False,37.33477,,-121.895813,Condo,1333,996000.0,CA,38 N Almaden Blvd UNIT 1311,95110,82957333
0,3.0,3.0,San Jose,"['Condo', 'Built in 1991', 'All time views: 1,115', 'HOA Fee: $500/mo', 'Cooling: Central', 'Parking: 474 sqft garage', 'Last sold: Jun 2016 for $815,000', 'Last sale price/sqft: $365']",False,37.34424,,-121.900916,Condo,2231,815000.0,CA,193 San Pedro Cir,95110,19574297
0,1.0,4.0,San Jose,"['Lot: 5,304 sqft', 'Single Family', 'Built in 1900', 'All time views: 321', 'Last sold: Jun 2016 for $460,000', 'Last sale price/sqft: $383', 'Limited solar potential', u'Sun Number\u2122:\xa043', 'Parking: 324 sqft garage']",False,37.314446,,-121.87308,Single Family,1200,460000.0,CA,1482 Ford Ave,95110,19684067
0,2.0,2.0,San Jose,[],False,37.310954,,-121.882245,Condo,1097,485000.0,CA,1375 Lick Ave APT 122,95110,82963141
0,1.0,3.0,San Jose,"['Lot: 6,245 sqft', 'Single Family', 'Built in 1948', 'All time views: 1,634', 'Last sold: Jun 2016 for $682,000', 'Last sale price/sqft: $613', 'Great solar potential', u'Sun Number\u2122:\xa076', 'Fireplace', 'Flooring: Hardwood', 'Parking: 378 sqft garage']",False,37.356585,,-121.911208,Single Family,1113,682000.0,CA,1205 Santa Paula Ave,95110,19558752
0,2.0,2.0,San Jose,[],False,37.339904,,-121.894363,Single Family,1565,835000.0,CA,46 W Julian St PH 15,95110,2098636411
0,2.0,2.0,San Jose,"['Condo', 'Built in 2004', 'All time views: 1,076', 'HOA Fee: $543/mo', 'Laundry: In Unit', 'Parking: Garage - Detached, 2 spaces', 'Last sold: Jun 2016 for $835,000', 'Last sale price/sqft: $534', 'Ceiling Fan', 'Elevator', 'Fireplace', 'Fitness Center', 'Flooring: Carpet, Tile', 'Gated Entry', 'Patio', 'Storage', 'Transportation', 'View: City']",False,37.339605,,-121.894155,Condo,1565,835000.0,CA,46 W Julian St UNIT 515,95110,64786467
0,1.0,1.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 59', 'Heating: Forced air', 'Last sold: Jun 2016 for $385,000', 'Last sale price/sqft: $432']",False,37.311032,,-121.882464,Condo,891,385000.0,CA,1375 Lick Ave APT 423,95110,82958480
0,2.0,2.0,San Jose,[],False,37.338005,,-121.895454,Condo,1882,1052000.0,CA,175 W Saint James St UNIT 1506,95110,82962100
0,3.0,3.0,San Jose,"['Condo', 'Built in 2004', 'All time views: 7,120', 'HOA Fee: $649/mo', 'Cooling: Central', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Carport, Garage - Attached, Off street, On street, 2 spaces', 'Last sold: Jun 2016 for $875,000', 'Last sale price/sqft: $345', 'Barbecue', 'Cable Ready', 'Controlled Access', 'Disability Access', 'Double Pane/Storm Windows', 'Elevator', 'Fireplace', 'Fitness Center', 'Flooring: Carpet, Linoleum / Vinyl', 'Gated Entry', 'Hot Tub/Spa', 'Patio', 'Pool', 'Sauna', 'Storage', 'Transportation', 'View: City', 'Wired']",False,37.339935,,-121.894785,Condo,2536,875000.0,CA,46 W Julian St UNIT 205,95110,64693891
0,2.0,2.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 59', 'Heating: Forced air', 'Last sold: Jun 2016 for $450,100', 'Last sale price/sqft: $451']",False,37.310901,,-121.882392,Condo,999,450100.0,CA,1375 Lick Ave APT 224,95110,82951705
0,1.0,1.0,San Jose,"['Condo', 'Built in 2008', 'All time views: 3,545', 'HOA Fee: $487/mo', 'Cooling: Central', 'Heating: Forced air', 'Parking: Garage - Attached, 1 space', 'Last sold: Jun 2016 for $645,000', 'Last sale price/sqft: $725', 'Barbecue', 'Cable Ready', 'Controlled Access', 'Deck', 'Disability Access', 'Doorman', 'Double Pane/Storm Windows', 'Elevator', 'Fenced Yard', 'Fitness Center', 'Flooring: Hardwood, Laminate, Tile', 'Gated Entry', 'Hot Tub/Spa', 'Patio', 'Pool', 'Sprinkler System', 'Transportation', 'View: City, Mountain']",False,37.334995,,-121.895591,Condo,890,645000.0,CA,38 N Almaden Blvd UNIT 1107,95110,82948395
0,1.0,2.0,San Jose,"['Lot: 5,009 sqft', 'Single Family', 'Built in 1946', 'All time views: 1,350', 'Cooling: None', 'Last sold: Jun 2016 for $750,000', 'Last sale price/sqft: $746', 'Great solar potential', u'Sun Number\u2122:\xa076', 'Fireplace', 'Flooring: Hardwood, Tile', 'Garden', 'Parking: 200 sqft garage']",False,37.360004,,-121.91117,Single Family,1006,750000.0,CA,1354 N San Pedro St,95110,19558532
0,1.0,1.0,San Jose,"['Lot: 4,689 sqft', 'Single Family', 'Built in 1900', 'All time views: 178', 'Last sold: Jun 2016 for $485,000', 'Last sale price/sqft: $842', 'Good solar potential', u'Sun Number\u2122:\xa064', 'Parking: 440 sqft garage']",False,37.316368,,-121.884564,Single Family,576,485000.0,CA,1067 Palm St,95110,19683144
0,2.0,3.0,San Jose,"['Baths: 1 full, 1 half', 'Lot: 5,000 sqft', 'Single Family', 'Built in 1947', 'All time views: 3,797', 'Last sold: Jun 2016 for $730,000', 'Last sale price/sqft: $593', 'Great solar potential', u'Sun Number\u2122:\xa085', 'Attic', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Hardwood, Laminate, Tile', 'Garden', 'Lawn', 'Parking: Garage - Attached, On street, 2 spaces, 320 sqft garage', 'Sprinkler System']",False,37.361598,,-121.911355,Single Family,1230,730000.0,CA,1424 Arnold Ave,95110,19558503
0,2.0,2.0,San Jose,[],False,,,,,1030,40500.0,CA,125 Hobson St APT 6A,95110,19574460
0,2.0,2.0,San Jose,"['Lot: 1,081 sqft', 'Multi Family', 'Built in 1987', 'All time views: 3,219', 'HOA Fee: $282/mo', 'Last sold: Jun 2016 for $450,000', 'Last sale price/sqft: $517', 'Parking: 100 sqft garage']",False,37.30926,,-121.881385,Multi Family,871,450000.0,CA,556 Shadowgraph Dr,95110,19685006
0,1.0,1.0,San Jose,"['Condo', 'Built in 2005', 'All time views: 1,385', 'HOA Fee: $396/mo', 'Heating: Forced air', 'Parking: 535 sqft garage', 'Last sold: Jun 2016 for $468,000', 'Last sale price/sqft: $535']",False,37.363781,,-121.913837,Condo,875,468000.0,CA,1550 Technology Dr UNIT 1090,95110,69301682
0,3.0,6.0,San Jose,"['Baths: 2 full, 1 half', 'Lot: 5,055 sqft', 'Single Family', 'Built in 1947', 'All time views: 2,494', 'Last sold: Jun 2016 for $675,000', 'Last sale price/sqft: $303', 'Great solar potential', u'Sun Number\u2122:\xa076', 'Fenced Yard', 'Fireplace', 'Lawn', 'Parking: Garage - Attached, 230 sqft garage', 'Porch', 'Transportation']",False,37.360682,,-121.913279,Single Family,2226,675000.0,CA,1423 Forrestal Ave,95110,19558600
0,2.0,2.0,San Jose,[],False,37.310467,,-121.879672,Condo,871,470000.0,CA,243 Shadow Dance Dr,95110,19684943
0,1.0,3.0,San Jose,[],False,37.314731,,-121.880112,Single Family,1280,520000.0,CA,1274 Vine St,95110,19683524
0,0,0,San Jose,"['Lot: 7,580 sqft', 'Multiple Occupancy', 'Built in 1890', 'All time views: 381', 'Last sold: May 2016 for $625,000', 'Last sale price/sqft: $340', 'Great solar potential', u'Sun Number\u2122:\xa081']",False,37.312062,,-121.875317,Multiple Occupancy,1836,625000.0,CA,1517 Pomona Ave # A,95110,63065768
0,2.0,2.0,San Jose,"['Condo', 'Built in 2005', 'All time views: 1,245', 'HOA Fee: $431/mo', 'Heating: Forced air', 'Parking: 535 sqft garage', 'Last sold: May 2016 for $625,000', 'Last sale price/sqft: $494']",False,37.363068,,-121.914459,Condo,1264,625000.0,CA,1550 Technology Dr UNIT 2108,95110,69301770
0,2.0,3.0,San Jose,"['Lot: 5,299 sqft', 'Single Family', 'Built in 1948', 'All time views: 2,369', 'Cooling: Other', 'Last sold: May 2016 for $825,000', 'Last sale price/sqft: $399', 'Great solar potential', u'Sun Number\u2122:\xa082', 'Fireplace', 'Garden', 'Parking: Garage - Attached, 378 sqft garage']",False,37.360078,,-121.914232,Single Family,2066,825000.0,CA,1418 San Juan Ave,95110,19558689
0,2.0,2.0,San Jose,"['Lot: 1,520 sqft', 'Townhouse', 'Built in 2006', 'All time views: 14,696', 'HOA Fee: $234/mo', 'Cooling: Central', 'Heating: Forced air', 'Last sold: May 2016 for $625,000', 'Last sale price/sqft: $487', 'Cable Ready', 'Ceiling Fan', 'Deck', 'Double Pane/Storm Windows', 'Flooring: Carpet, Hardwood, Tile', 'Parking: Garage - Attached, 220 sqft garage', 'Patio', 'Storage', 'Transportation', 'View: City', 'Wired']",False,37.341749,,-121.895329,Townhouse,1284,625000.0,CA,39 Bassett St,95110,82949745
0,2.0,2.0,San Jose,[],False,37.363067,,-121.914459,Condo,1133,637000.0,CA,1550 Technology Dr UNIT 3087,95110,69301825
0,2.0,2.0,San Jose,"['Condo', 'Built in 2008', 'All time views: 2,881', 'Heating: Forced air', 'Last sold: May 2016 for $1,018,000', 'Last sale price/sqft: $764']",False,37.335083,,-121.895475,Condo,1333,1018000.0,CA,38 N Almaden Blvd UNIT 1111,95110,82949537
0,1.0,1.0,San Jose,"['Condo', 'Built in 2005', 'All time views: 1,561', 'HOA Fee: $419/mo', 'Cooling: Central', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Off street', 'Last sold: May 2016 for $460,000', 'Last sale price/sqft: $554', 'Barbecue', 'Cable Ready', 'Double Pane/Storm Windows', 'Elevator', 'Fitness Center', 'Flooring: Carpet, Laminate, Linoleum / Vinyl', 'Gated Entry', 'Hot Tub/Spa', 'Patio', 'Pool', 'Security System', 'Sprinkler System', 'Storage']",False,37.363067,,-121.914459,Condo,831,460000.0,CA,1550 Technology Dr UNIT 2005,95110,69301708
0,1.5,1.0,San Jose,[],False,37.341886,,-121.895682,Condo,930,522500.0,CA,20 Ryland Park Dr APT 311,95110,61322597
0,2.0,3.0,San Jose,[],False,37.34573,,-121.899188,Single Family,1955,1100000.0,CA,75 Rankin Ave,95110,19574126
0,0,0,San Jose,"['Single Family', 'All time views: 96', 'Last sold: May 2016 for $600,000', 'Last sale price/sqft: $333', 'Great solar potential', u'Sun Number\u2122:\xa086']",False,37.36915,,-121.9192,Single Family,1800,600000.0,CA,1754 Technology Dr #120,95110,2098562134
0,1.0,0,San Jose,"['Single Family', 'All time views: 96', 'Last sold: May 2016 for $722,000', 'Last sale price/sqft: $301', 'Candidate for a community solar program', u'Sun Number\u2122:\xa035']",False,37.36915,,-121.9192,Single Family,2400,722000.0,CA,1754 Technology Dr #122,95110,2098562125
0,1.0,2.0,San Jose,"['Lot: 3,702 sqft', 'Single Family', 'Built in 1938', 'All time views: 3,130', 'Last sold: May 2016 for $650,000', 'Last sale price/sqft: $626', 'Great solar potential', u'Sun Number\u2122:\xa081', 'Fireplace', 'Parking: 360 sqft garage']",False,37.346,,-121.901962,Single Family,1038,650000.0,CA,175 Acacia St,95110,19574083
0,2.0,2.0,San Jose,"['Condo', 'Built in 1987', 'All time views: 2,465', 'Heating: Forced air', 'Last sold: May 2016 for $555,000', 'Last sale price/sqft: $484', 'Great solar potential', u'Sun Number\u2122:\xa076', 'Cable Ready', 'Ceiling Fan', 'Elevator', 'Gated Entry', 'Sprinkler System', 'Vaulted Ceiling']",False,37.328815,,-121.897735,Condo,1146,555000.0,CA,411 Park Ave UNIT 312,95110,19574610
0,2.0,3.0,San Jose,[],False,37.316028,,-121.886134,Single Family,1414,650000.0,CA,1004 Pepitone Ave,95110,19683063
0,1.0,1.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 400', 'Heating: Forced air', 'Last sold: May 2016 for $430,000', 'Last sale price/sqft: $484']",False,37.310942,,-121.882642,Condo,888,430000.0,CA,1375 Lick Ave APT 127,95110,82947484
0,1.0,1.0,San Jose,"['Multi Family', 'Built in 2009', 'All time views: 456', 'Cooling: Central', 'Heating: Forced air', 'Last sold: May 2016 for $679,000', 'Last sale price/sqft: $763', 'Barbecue', 'Cable Ready', 'Controlled Access', 'Deck', 'Doorman', 'Double Pane/Storm Windows', 'Elevator', 'Fitness Center', 'Flooring: Hardwood', 'Parking: Garage - Detached', 'Patio', 'Pool', 'Storage', 'Transportation']",False,37.335083,,-121.895475,Multi Family,890,679000.0,CA,38 N Almaden Blvd UNIT 1807,95110,82951358
0,2.0,2.0,San Jose,"['Condo', 'Built in 1986', 'All time views: 11,526', 'HOA Fee: $255/mo', 'Cooling: Central', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Garage - Detached, Off street, On street, 1 space, 240 sqft garage', 'Last sold: May 2016 for $450,000', 'Last sale price/sqft: $403', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Laminate, Tile', 'Gated Entry', 'Lawn', 'Patio', 'Transportation']",False,37.311432,,-121.881547,Condo,1118,450000.0,CA,1396 Lick Ave,95110,19684964
0,1.0,1.0,San Jose,[],False,37.335083,,-121.895475,Condo,791,610000.0,CA,38 N Almaden Blvd UNIT 2008,95110,82950938
0,2.0,2.0,San Jose,"['Condo', 'Built in 1987', '8 days on Zillow', 'Views since listing: 364', 'All time views: 1,280', '9 shoppers saved this home', 'HOA Fee: $282/mo', 'Cooling: Central', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Carport, Off street, 1 space', 'Last sold: May 2016 for $480,000', 'Last sale price/sqft: $551', 'Ceiling Fan', 'Gated Entry', 'Hot Tub/Spa', 'Lawn', 'Patio', 'Pool', 'Transportation', 'View: Park']",False,37.31062,550000.0,-121.879919,Condo,871,,CA,267 Shadow Dance Dr,95110,19684869
0,2.0,2.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 190', 'Heating: Forced air', 'Last sold: May 2016 for $455,000', 'Last sale price/sqft: $455']",False,37.310834,,-121.882525,Condo,999,455000.0,CA,1375 Lick Ave APT 126,95110,82959096
0,1.0,1.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 470', 'HOA Fee: $400/mo', 'Heating: Forced air', 'Last sold: May 2016 for $510,000', 'Last sale price/sqft: $595']",False,37.310985,,-121.882553,Condo,857,510000.0,CA,1375 Lick Ave APT 1124,95110,82958939
0,1.0,3.0,San Jose,[],False,37.361093,,-121.91058,Single Family,1260,221000.0,CA,1395 Keoncrest Ave,95110,19558474
0,1.0,2.0,San Jose,"['Lot: 862 sqft', 'Townhouse', 'Built in 1984', 'All time views: 3,362', 'Cooling: None', 'Last sold: Apr 2016 for $370,000', 'Last sale price/sqft: $526', 'Garden', 'Parking: Garage - Attached, 1 space, 308 sqft garage']",False,37.312029,,-121.879126,Townhouse,704,370000.0,CA,275 Stonegate Cir,95110,19684634
0,2.0,2.0,San Jose,"['Condo', 'Built in 1987', 'All time views: 255', 'Last sold: Apr 2016 for $460,000', 'Last sale price/sqft: $528']",False,37.310609,,-121.881284,Condo,871,460000.0,CA,404 Shadowgraph Dr,95110,19684751
0,1.0,2.0,San Jose,[],False,37.31191,,-121.880745,Condo,870,433000.0,CA,1398 Palm St,95110,19685053
0,2.0,2.0,San Jose,"['Condo', 'Built in 1986', 'All time views: 1,768', 'Cooling: Central', 'Laundry: In Unit', 'Parking: Carport, 1 space', 'Last sold: Apr 2016 for $443,000', 'Last sale price/sqft: $509', 'Attic', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Flooring: Carpet, Hardwood', 'Patio']",False,37.310635,,-121.880349,Condo,871,443000.0,CA,279 Shadow Dance Dr,95110,19684889
0,1.0,3.0,San Jose,"['Lot: 4,800 sqft', 'Single Family', 'Built in 1920', 'All time views: 2,464', 'Cooling: None', 'Last sold: Apr 2016 for $630,100', 'Last sale price/sqft: $450', 'Great solar potential', u'Sun Number\u2122:\xa080', 'Fireplace', 'Garden', 'Parking: Garage - Attached, 2 spaces, 320 sqft garage']",False,37.325804,,-121.899763,Single Family,1400,630100.0,CA,544 Lorraine Ave,95110,19574415
0,2.0,2.0,San Jose,"['Condo', 'Built in 1987', 'All time views: 1,007', 'Cooling: Central, Other', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Carport, 100 sqft garage', 'Last sold: Apr 2016 for $455,000', 'Last sale price/sqft: $506', 'Cable Ready', 'Double Pane/Storm Windows', 'Flooring: Hardwood, Tile', 'Garden', 'Gated Entry', 'Pool', 'Porch', 'Storage', 'Transportation']",False,37.309675,,-121.881135,Condo,900,455000.0,CA,533 Shadow Dance Dr,95110,19684993
0,1.0,1.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 71', 'Heating: Forced air', 'Last sold: Apr 2016 for $345,000', 'Last sale price/sqft: $471']",False,37.310827,,-121.882705,Condo,733,345000.0,CA,1375 Lick Ave APT 230,95110,82958966
0,1.0,1.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 1,827', 'HOA Fee: $400/mo', 'Heating: Forced air', 'Last sold: Apr 2016 for $535,000', 'Last sale price/sqft: $624']",False,37.310834,,-121.882525,Condo,857,535000.0,CA,1375 Lick Ave APT 1126,95110,82953474
0,1.0,1.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 99', 'Heating: Forced air', 'Last sold: Apr 2016 for $390,000', 'Last sale price/sqft: $438']",False,37.310942,,-121.882642,Condo,891,390000.0,CA,1375 Lick Ave APT 427,95110,82958121
0,2.0,2.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 237', 'Heating: Forced air', 'Last sold: Apr 2016 for $485,000', 'Last sale price/sqft: $509']",False,37.310834,,-121.882525,Condo,952,485000.0,CA,1375 Lick Ave APT 426,95110,82954291
0,2.0,2.0,San Jose,[],False,37.310985,,-121.882553,Condo,952,460000.0,CA,1375 Lick Ave APT 324,95110,82948496
0,1.0,1.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 101', 'Heating: Forced air', 'Last sold: Apr 2016 for $365,000', 'Last sale price/sqft: $498']",False,37.311029,,-121.882304,Condo,733,365000.0,CA,1375 Lick Ave APT 320,95110,82949086
0,2.0,3.0,San Jose,"['Lot: 4,520 sqft', 'Multi Family', 'Built in 1950', 'All time views: 7,320', 'Last sold: Apr 2016 for $505,000', 'Last sale price/sqft: $407', 'Candidate for a community solar program', u'Sun Number\u2122:\xa034', 'Lawn']",False,37.314196,,-121.875048,Multi Family,1241,505000.0,CA,1445 Sanborn Ave,95110,19684009
0,2.0,2.0,San Jose,"['Lot: 4,791 sqft', 'Single Family', 'Built in 1923', 'All time views: 2,505', 'Last sold: Apr 2016 for $833,000', 'Last sale price/sqft: $502', 'Great solar potential', u'Sun Number\u2122:\xa077', 'Fireplace', 'Parking: 380 sqft garage']",False,37.343709,,-121.89775,Single Family,1659,833000.0,CA,65 Clayton Ave,95110,19574200
0,2.0,2.0,San Jose,"['Condo', 'Built in 2008', 'All time views: 1,996', 'HOA Fee: $516/mo', 'Cooling: Central', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Carport, 2 spaces', 'Last sold: Apr 2016 for $960,000', 'Last sale price/sqft: $741', 'Great solar potential', u'Sun Number\u2122:\xa077', 'Barbecue', 'Cable Ready', 'Ceiling Fan', 'Controlled Access', 'Deck', 'Disability Access', 'Doorman', 'Double Pane/Storm Windows', 'Elevator', 'Fitness Center', 'Flooring: Carpet, Hardwood', 'Gated Entry', 'Hot Tub/Spa', 'Jetted Tub', 'Over 55 living', 'Patio', 'Transportation', 'View: City, Mountain, Park', 'Wired']",False,37.334995,,-121.895591,Condo,1296,960000.0,CA,38 N Almaden Blvd UNIT 620,95110,82949079
0,1.0,1.0,San Jose,"['Condo', 'Built in 2005', 'All time views: 2,224', 'HOA Fee: $374/mo', 'Heating: Forced air', 'Parking: 535 sqft garage', 'Last sold: Apr 2016 for $428,000', 'Last sale price/sqft: $644']",False,37.363241,,-121.91413,Condo,665,428000.0,CA,1550 Technology Dr UNIT 1023,95110,69300443
0,2.0,2.0,San Jose,"['Lot: 5,662 sqft', 'Single Family', 'Built in 1923', 'All time views: 3,413', 'Last sold: Apr 2016 for $590,000', 'Last sale price/sqft: $590', 'Great solar potential', u'Sun Number\u2122:\xa081', 'Parking: 396 sqft garage']",False,37.31495,,-121.882924,Single Family,1000,590000.0,CA,1180 Palm St,95110,19683105
0,2.0,2.0,San Jose,[],False,37.363067,,-121.914459,Single Family,1264,635000.0,CA,1550 Technology Dr UNIT 3108,95110,69301841
0,2.0,4.0,San Jose,[],False,37.319611,,-121.885104,Single Family,1079,650000.0,CA,904 Locust St,95110,19577347
0,1.0,1.0,San Jose,[],False,37.335083,,-121.895475,Condo,975,650000.0,CA,38 N Almaden Blvd UNIT 1113,95110,82963066
0,2.0,2.0,San Jose,"['Condo', 'Built in 2005', 'All time views: 3,740', 'HOA Fee: $432/mo', 'Cooling: Central', 'Heating: Forced air', 'Parking: 2 spaces, 535 sqft garage', 'Last sold: Apr 2016 for $635,500', 'Last sale price/sqft: $503', 'Cable Ready', 'Controlled Access', 'Double Pane/Storm Windows', 'Elevator', 'Fitness Center', 'Flooring: Carpet, Laminate, Linoleum / Vinyl', 'Gated Entry', 'Patio', 'Transportation']",False,37.363067,,-121.914459,Condo,1264,635500.0,CA,1550 Technology Dr UNIT 3082,95110,69300465
0,6.0,9.0,San Jose,"['Baths: 5 full, 1 half', 'Lot: 0.46 acres', 'Multi Family', 'Built in 1955', 'All time views: 3,064', 'Heating: Forced air, Wall', 'Last sold: Apr 2016 for $1,550,000', 'Last sale price/sqft: $861', 'Candidate for a community solar program', u'Sun Number\u2122:\xa033', 'Barbecue', 'Elevator', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Hardwood, Linoleum / Vinyl, Tile', 'Parking: Garage - Attached, Garage - Detached, On street', 'Partial basement', 'RV Parking']",False,37.315334,,-121.884212,Multi Family,1800,1550000.0,CA,1102 Lick Ave,95110,19683143
0,1.0,2.0,San Jose,"['Lot: 7,799 sqft', 'Single Family', 'Built in 1900', 'All time views: 666', 'Last sold: Apr 2016 for $245,000', 'Last sale price/sqft: $210', 'Limited solar potential', u'Sun Number\u2122:\xa054', 'Parking: 448 sqft garage']",False,37.315257,,-121.874735,Single Family,1167,245000.0,CA,1417 Ford Ave,95110,19684040
0,2.0,5.0,San Jose,"['Lot: 6,098 sqft', 'Single Family', 'Built in 1900', 'All time views: 7,092', 'Last sold: Apr 2016 for $650,000', 'Last sale price/sqft: $275', 'Candidate for a community solar program', u'Sun Number\u2122:\xa034', 'Parking: 510 sqft garage']",False,37.312813,,-121.873704,Single Family,2365,650000.0,CA,1529 Sanborn Ave,95110,19684101
0,2.0,2.0,San Jose,"['Condo', 'Built in 2005', 'All time views: 2,884', 'Heating: Forced air', 'Parking: 535 sqft garage', 'Last sold: Apr 2016 for $600,000', 'Last sale price/sqft: $530']",False,37.363324,,-121.914968,Condo,1133,600000.0,CA,1550 Technology Dr UNIT 1087,95110,69301680
0,2.0,2.0,San Jose,"['Condo', 'Built in 2008', 'All time views: 1,656', 'HOA Fee: $434/mo', 'Heating: Forced air', 'Last sold: Apr 2016 for $656,000', 'Last sale price/sqft: $641']",False,37.310954,,-121.882245,Condo,1024,656000.0,CA,1375 Lick Ave APT 922,95110,82960532
0,2.0,2.0,San Jose,"['Condo', 'Built in 2009', 'All time views: 142', 'Heating: Forced air', 'Last sold: Mar 2016 for $485,000', 'Last sale price/sqft: $442', 'Candidate for a community solar program', u'Sun Number\u2122:\xa034']",False,37.310752,,-121.882646,Condo,1097,485000.0,CA,1375 Lick Ave APT 228,95110,82963598
0,1.0,1.0,San Jose,"['Condo', 'Built in 2004', 'All time views: 5,001', 'Cooling: Central', 'Heating: Forced air, Heat pump', 'Laundry: In Unit', 'Parking: Garage - Attached, 2 spaces', 'Last sold: Mar 2016 for $575,000', 'Last sale price/sqft: $418']",False,,,,,1376,575000.0,CA,46 W Julian St UNIT 201,95110,64778392
0,2.0,3.0,San Jose,[],False,37.317805,,-121.875892,Single Family,1040,478500.0,CA,1257 S 1st St,95110,19683417
0,1.0,1.0,San Jose,"['Condo', 'Built in 2008', 'All time views: 6,031', 'HOA Fee: $427/mo', 'Cooling: Central', 'Heating: Forced air', 'Parking: Garage - Attached, 1 space', 'Last sold: Mar 2016 for $565,000', 'Last sale price/sqft: $651', 'Candidate for a community solar program', u'Sun Number\u2122:\xa034', 'Barbecue', 'Elevator', 'Fitness Center', 'Flooring: Carpet, Hardwood', 'Hot Tub/Spa', 'Pool', 'Transportation']",False,37.334995,,-121.895591,Condo,868,565000.0,CA,38 N Almaden Blvd UNIT 403,95110,82949898
0,2.0,4.0,San Jose,"['Lot: 10,497 sqft', 'Single Family', 'Built in 1900', 'All time views: 4,082', 'Last sold: Mar 2016 for $750,000', 'Last sale price/sqft: $547', 'Candidate for a community solar program', u'Sun Number\u2122:\xa033']",False,37.34706,,-121.901471,Single Family,1372,750000.0,CA,145 George St,95110,19574102
0,2.0,2.0,San Jose,"['Condo', 'Built in 1987', 'All time views: 3,461', 'HOA Fee: $282/mo', 'Cooling: Central, Other', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Carport', 'Last sold: Mar 2016 for $475,000', 'Last sale price/sqft: $545', 'Cable Ready', 'Double Pane/Storm Windows', 'Garden', 'Gated Entry', 'Pool', 'Porch', 'Storage', 'Transportation']",False,37.310351,,-121.881247,Condo,871,475000.0,CA,420 Shadowgraph Dr,95110,19684759
0,1.0,2.0,San Jose,[],False,37.348922,,-121.91987,Single Family,988,552000.0,CA,1076 Chestnut St,95110,19558446
0,1.0,2.0,San Jose,"['Condo', 'Built in 1987', 'All time views: 10,862', 'HOA Fee: $358/mo', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Carport, Garage - Attached, Garage - Detached', 'Last sold: Mar 2016 for $346,500', 'Last sale price/sqft: $408', 'Gated Entry', 'Sports Court']",False,37.329215,,-121.89741,Condo,850,346500.0,CA,411 Park Ave UNIT 223,95110,19574582
